date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
5/14/2008,89.50401,6.92993,62.14254,47.48355,43.49053,35.2379,42.97705,65.7759,25.84009,75.33708,85.37762,102.76721,59.39791,85.26474,101.34267,110.80046,102.89635,88.71479,81.08321,38.89554,100.89572,79.42074,83.60975,41.21526
5/15/2008,80.89008,74.49547,75.89191,70.64564,58.66507,62.45504,43.47883,96.92151,49.76514,72.45349,77.69232,86.92003,92.12873,89.68606,111.93122,61.593,149.1822,316.43681,170.64609,-0.86204,96.47628,53.10775,50.9776,69.69206
5/16/2008,88.12394,3.27197,35.97334,10.91316,15.36501,70.15923,53.22246,81.8221,75.71602,98.29445,101.25722,103.33975,106.18064,101.19954,97.26245,157.78159,292.47575,126.72364,116.42889,106.45575,111.28931,99.78962,91.19246,84.20039
5/17/2008,61.84571,88.69135,30.03417,17.52921,32.99597,34.58222,28.66363,67.1386,50.94814,84.9091,102.08085,106.75582,190.85882,117.97591,257.82446,230.90074,141.17371,126.16759,107.86678,102.65869,107.26839,101.86644,93.05387,107.46587
5/18/2008,64.54581,61.94735,50.78191,44.54957,-0.72288,-14.88277,-0.009,43.033,73.41543,64.00624,95.75346,110.72038,107.33519,124.67381,108.32703,113.06961,120.55623,124.90494,114.32264,102.69785,102.67802,104.72375,100.69678,88.30086
5/19/2008,83.94491,94.87408,84.73584,84.17591,75.7846,57.44092,63.76801,102.8427,44.93794,81.7339,98.17618,105.242,105.07672,112.56735,115.7571,270.96698,111.9338,107.58024,103.73522,95.28233,101.32654,80.87527,79.96923,83.19433
5/20/2008,83.27391,146.24527,90.4441,79.29002,73.68448,69.48098,81.05716,63.25665,73.5294,77.71521,77.19083,96.16486,67.40594,52.22406,73.56666,83.82073,82.74806,54.70708,47.60058,52.91564,47.42215,60.24366,115.32301,52.86094
5/21/2008,104.66047,27.4148,79.84474,78.001,40.1871,36.63185,87.12706,57.10771,44.30094,33.26289,41.78997,38.1557,1.88722,7.98334,37.20939,6.0109,34.59353,62.36619,49.49563,18.0783,52.58958,62.33396,109.66786,76.56554
5/22/2008,155.95853,86.73282,80.8046,73.61647,48.52709,97.57743,52.09246,32.4751,43.3407,29.41777,32.5736,52.87107,52.50889,68.51139,63.94764,63.3287,30.8765,28.557,39.10555,24.93318,78.57006,73.72162,60.98696,67.87997
5/23/2008,237.66859,228.26729,53.97844,63.90135,235.31513,212.50973,236.18847,85.91774,166.26724,212.33807,141.6776,109.26808,102.71776,78.90413,75.11517,67.4971,73.04246,76.70578,78.35461,84.13589,96.65345,64.9223,85.31153,92.47469
5/24/2008,70.13186,78.21897,61.68877,73.60649,73.67232,78.0547,28.68754,45.90685,22.15847,46.5293,50.65401,19.99964,55.319,29.03308,17.35443,0.15788,0.45408,-2.42521,0.77091,46.43198,62.84583,28.17854,31.47028,32.28229
5/25/2008,12.13317,31.19537,68.03755,30.24791,63.65001,53.04778,-1.40963,11.98798,32.39632,30.83175,9.44519,52.43462,32.58648,1.57863,1.72316,-0.009,-0.009,-0.009,-0.00577,61.87553,90.69589,90.82917,135.72261,85.96358
5/26/2008,112.77241,17.54704,106.54968,67.38181,98.3761,85.57528,69.80106,74.53009,72.464,44.70556,55.06107,68.12469,56.14133,66.31395,0.49066,79.33501,50.23109,50.78332,73.67037,80.84446,87.95232,94.15704,69.23647,91.87699
5/27/2008,96.11799,91.98462,86.25656,35.07583,82.93273,38.49005,159.49393,0.37777,73.89656,32.36866,51.18366,60.06603,69.4202,65.71385,62.9408,47.59141,61.31075,13.07224,6.77947,26.54211,71.74515,39.04246,74.84027,90.24051
5/28/2008,136.15413,117.94454,51.575,44.46237,51.37004,9.76107,42.10442,70.95726,58.12877,63.34604,88.05226,76.15364,64.001,64.001,62.05687,52.69256,50.12117,52.45816,52.90816,72.29621,258.36124,93.78477,149.03177,67.9023
5/29/2008,125.89103,29.52153,47.96611,-0.009,80.53533,53.44673,89.66156,53.70481,30.37487,44.62385,68.11348,79.23711,75.97664,87.28672,77.18423,74.3411,78.96429,53.18731,5.45866,63.4595,83.68594,81.10473,129.89735,66.29267
5/30/2008,223.31059,127.20785,73.71493,83.88887,21.85753,43.44356,77.90925,54.62368,65.90256,36.3126,59.91608,64.01087,67.12938,55.42476,61.85114,76.79584,62.81835,32.10167,17.6881,49.85676,65.53183,67.00521,130.66101,56.54317
5/31/2008,136.536,109.00303,7.82947,32.46573,0.47012,14.33572,-0.009,0.0309,38.5715,25.18379,17.05856,-0.009,9.14554,4.51974,0.65632,-1.34062,4.90844,16.54295,46.71947,46.67643,51.92957,70.36007,149.59277,145.26247
6/1/2008,222.83217,20.32679,79.43713,30.76625,25.50921,0.13861,80.76206,28.04965,-16.46862,44.81889,17.12557,39.44502,31.4698,43.54891,94.37987,73.95064,74.86919,74.40436,73.001,66.11795,79.92771,137.57123,154.59681,83.40926
6/2/2008,235.27543,34.87002,10.46463,-0.009,2.17836,10.62887,140.00996,53.94504,-6.71781,13.77059,46.53747,66.44679,81.63905,73.001,64.0597,63.81688,62.04332,49.16684,56.2843,67.42782,69.7512,64.92948,63.13443,77.50579
6/3/2008,196.87264,94.22085,63.98596,40.001,60.44148,60.58632,58.39666,71.92673,43.39023,43.92859,59.01147,66.63764,59.08229,58.95014,73.95455,75.23769,93.13419,72.62913,66.26092,69.14524,94.19708,76.36541,178.00778,256.15355
6/4/2008,113.98499,186.58467,75.83151,86.0313,71.93569,92.35747,154.06023,106.01388,79.83662,80.12715,194.32352,248.96016,106.47017,103.33508,106.04271,60.27406,58.41913,19.68783,38.684,27.64005,29.80095,52.73583,142.54742,46.51524
6/5/2008,223.09799,56.42281,30.92793,79.50534,65.21184,40.64388,59.19729,80.81942,70.26757,67.58803,74.23755,79.97143,71.3963,58.36231,57.001,58.226,57.5804,61.10304,48.02306,51.53765,71.69963,82.3701,171.58469,179.34972
6/6/2008,91.27047,152.34399,83.76191,68.46991,82.72135,50.71912,52.56393,87.28278,82.06739,96.34774,99.66927,128.81593,99.34771,84.354,69.77624,108.2665,48.90995,49.03981,52.09838,75.001,94.51825,79.74579,143.65956,133.11191
6/7/2008,137.44797,19.15711,79.79864,78.98373,96.18426,241.23551,139.64473,87.50538,58.08384,68.29958,76.95953,90.62058,76.54605,76.15368,68.25404,78.34112,75.66206,78.70718,80.08729,130.16523,178.60295,232.39898,212.86647,156.30559
6/8/2008,170.77435,131.07623,56.0067,62.81658,65.36353,-0.009,16.4761,44.63201,2.60347,41.43732,70.76599,87.97372,87.14553,146.07599,104.24132,101.9386,101.26496,103.60926,107.05291,277.27755,327.85434,127.50531,108.77434,115.86804
6/9/2008,254.02045,139.70992,15.15597,130.96162,73.67557,121.91626,114.3125,59.26201,70.49706,181.11133,252.91843,152.15419,204.84704,215.80611,211.47762,163.48756,312.86715,124.40057,211.69108,340.81458,109.33419,221.78496,154.54558,164.75928
6/10/2008,282.09567,38.34082,114.47579,95.77071,92.68868,44.06733,94.5052,59.42417,-0.29123,17.44788,21.16917,41.66467,31.73975,65.20747,80.05493,88.65714,84.82368,69.84442,30.57132,57.19146,69.12417,67.78399,169.93408,152.82466
6/11/2008,149.38279,159.12677,1.76627,24.89951,63.7372,56.06576,79.14149,48.46025,64.43466,75.05883,34.31697,34.15412,75.04022,132.02118,111.78952,111.42223,104.02619,104.17193,87.48623,71.92325,74.44249,79.13625,117.69852,143.4755
6/12/2008,52.44722,131.31138,-0.009,-0.009,83.80123,-0.009,82.82846,79.20861,34.68926,-4.58385,44.58312,65.51852,67.77456,76.38311,61.60818,193.89306,120.89704,102.75981,69.91822,69.96637,70.4793,72.10547,137.67501,103.11543
6/13/2008,211.40897,280.38124,219.43393,266.26102,106.09553,10.05511,83.23274,110.63398,32.90492,43.57389,85.87192,108.71101,110.64635,202.7248,293.82024,335.49002,207.55834,108.16743,99.35392,78.85611,80.58434,66.45607,14.87957,155.91759
6/14/2008,146.60981,96.66167,72.42607,79.47392,57.61474,-0.009,11.79853,66.25229,81.38469,39.30121,18.0781,43.95186,33.10166,44.82276,59.42371,74.73384,91.48684,86.27277,83.66653,56.761,68.44152,53.34075,65.73605,74.4583
6/15/2008,123.76417,64.06738,13.44726,11.42284,37.38826,55.76821,23.90959,76.58106,27.16235,75.82174,56.43691,45.50952,43.82105,48.92342,67.92242,84.27786,90.85276,99.98757,100.94121,89.20769,92.07614,82.91406,103.39441,123.48713
6/16/2008,60.29402,77.27619,88.5972,0.35851,61.51291,47.99424,78.96689,-3.17416,35.63199,48.69469,59.88405,79.19766,92.17812,102.70492,97.75096,114.5787,292.88373,198.08634,110.02967,130.00955,113.70544,177.86392,156.84,184.31706
6/17/2008,222.74422,166.02653,80.71172,57.58363,75.19675,33.77849,74.45087,100.68469,11.51718,46.19021,107.41277,111.98453,113.85608,122.66986,256.5554,387.33722,388.06722,343.83956,206.82212,114.23625,115.50015,120.19604,118.9223,174.33153
6/18/2008,208.07824,159.52901,67.06437,75.44846,133.31965,68.5951,75.43205,65.44412,72.35505,78.69513,98.91399,123.84585,127.9515,147.0177,116.83661,146.39134,113.31861,115.26185,113.487,116.48509,112.69607,113.70715,110.44707,92.38086
6/19/2008,195.18947,187.95234,84.47334,30.41738,117.69477,38.18559,62.519,67.18012,43.20856,81.21345,111.00141,116.35707,136.07019,173.22896,256.26714,399.11155,399.991,399.991,123.9781,290.90441,143.20326,141.76031,134.01078,109.50285
6/20/2008,171.4391,119.69073,103.41838,89.25066,91.9101,75.36589,63.02192,67.07575,60.45119,85.8017,120.98562,124.13973,118.56232,137.95604,163.82867,346.1793,399.991,349.50754,137.13044,181.57057,135.93081,127.62453,148.21767,106.42981
6/21/2008,197.72261,125.24961,112.09398,88.2136,97.55798,27.16082,28.27433,39.081,72.32475,95.10377,121.46843,136.71549,231.01065,309.61643,399.991,271.93708,333.57663,137.38155,125.93643,141.6455,117.42155,111.51339,115.7844,114.54444
6/22/2008,148.00498,117.34432,68.2469,83.52074,64.40042,52.59701,5.01884,78.48064,106.54833,49.27813,91.78815,92.19205,104.96826,107.50019,109.87708,114.30419,117.32921,125.13271,129.0558,114.81724,114.46828,108.25849,72.63704,37.73375
6/23/2008,75.35156,155.04554,49.42148,74.19559,-0.009,26.18473,70.1626,70.29553,48.33475,48.57404,79.29864,97.88241,93.04861,106.15672,101.73975,94.84676,101.7675,107.76328,101.63021,80.86694,94.16739,69.06509,105.74282,44.73658
6/24/2008,118.82835,119.25897,115.36426,114.82115,78.84241,63.26641,86.19116,96.67277,-1.80277,17.8114,53.31911,85.49295,83.6212,109.55768,108.32279,98.77178,102.50375,83.73292,95.33246,76.2555,76.35281,84.99974,107.86716,169.78599
6/25/2008,78.66509,256.61725,59.59493,119.84366,50.17881,18.22958,82.05646,70.86745,55.92427,52.14687,66.19637,97.58841,84.52297,103.0562,100.59481,108.1474,93.53391,76.40657,63.68462,60.13272,80.90998,86.39095,140.30641,159.98284
6/26/2008,113.25621,130.55441,107.60647,102.65981,113.73101,72.87798,236.35717,86.87125,4.66855,50.30588,135.91614,84.56415,62.40958,86.22951,85.66045,97.32255,98.37628,95.32954,80.52382,59.26337,84.55478,111.74514,132.19729,172.57224
6/27/2008,146.70901,169.99691,115.67524,115.83409,115.79507,165.27567,77.97817,81.30713,96.61403,60.45206,52.54152,170.79208,98.83162,179.82743,248.1776,122.85014,112.87614,116.54664,106.22835,94.97479,111.41548,117.97186,122.73775,119.32769
6/28/2008,186.43646,76.00485,119.38537,102.69845,66.87972,73.78577,64.47054,0.86561,47.95901,53.24877,74.61018,76.11228,72.55712,95.85247,112.05393,118.07813,107.93573,117.096,104.87231,89.07706,83.92263,109.30902,146.02899,88.31832
6/29/2008,67.65802,122.34518,99.10712,64.19754,111.74304,123.20775,58.85754,107.57855,50.27702,34.33708,53.10513,71.18009,88.5675,109.94675,114.06305,114.23173,119.88592,120.27811,119.28867,100.55353,104.38926,94.77095,132.27361,238.33332
6/30/2008,245.12482,81.80861,110.56225,8.49984,114.67718,22.03382,152.90586,58.27927,34.8142,62.64979,83.6641,115.21564,121.41214,139.82613,127.66752,136.63857,141.00628,128.31878,121.85853,116.6281,117.08976,119.1679,142.68911,118.69287
7/1/2008,176.88794,72.39094,83.57505,117.2734,49.64142,32.55382,88.46271,84.4219,48.56119,72.57768,73.79589,93.97289,103.49437,113.92468,114.39294,119.42561,113.74155,110.3172,107.55884,96.75444,98.81883,87.35467,150.67305,113.83143
7/2/2008,208.92496,98.85233,64.38113,69.6657,101.00665,-1.90489,54.05688,59.72283,41.99396,33.37604,101.98593,106.92406,111.84298,115.78449,116.90145,124.01782,133.06962,136.98909,111.02461,105.51243,109.24991,93.70585,168.34209,91.29694
7/3/2008,88.21764,51.69783,81.52751,97.92469,98.35138,74.84019,90.51498,91.97069,75.39186,86.60754,98.13807,114.27952,117.76951,116.24565,118.79114,116.06908,117.81719,122.22365,110.50579,102.25704,100.08211,94.63836,167.08476,141.56891
7/4/2008,138.79192,207.7147,57.46276,113.50758,108.00101,42.35304,105.60011,64.7527,49.46201,33.93899,61.38964,90.15077,128.77833,114.71405,127.72936,117.98709,130.15585,112.8412,104.21998,56.20764,65.69857,55.9491,170.32553,195.13012
7/5/2008,186.95396,50.54942,95.79257,59.19984,84.09108,0.5631,73.18249,85.98472,59.29607,69.91469,87.39267,116.93342,105.44011,123.98477,110.01499,207.37919,113.69993,109.21283,107.87918,95.81701,80.77135,95.0641,80.92168,25.24912
7/6/2008,99.34611,94.95496,1.50103,106.21723,71.99366,8.48622,68.20716,105.56297,-18.52597,37.72064,58.32148,62.16402,97.06633,102.83209,102.56734,104.87817,107.3777,106.0583,107.67745,99.24997,94.11995,96.54428,167.60638,70.87194
7/7/2008,85.86027,36.10325,99.15003,12.09991,73.47657,3.76987,88.35751,82.56203,60.57481,86.97406,128.68878,224.58939,266.53137,179.29217,155.4942,347.28555,381.83996,138.27342,399.84249,278.10214,112.01632,103.95287,102.12286,113.70943
7/8/2008,138.28177,119.97604,94.63128,81.93752,43.50903,15.59664,129.29927,101.07963,75.80595,115.0323,116.04277,118.91745,112.2793,115.49231,117.43413,121.44041,117.17302,115.2235,111.86271,127.01095,113.6655,93.57989,35.27299,38.4617
7/9/2008,108.21674,88.78663,-12.2958,10.53641,38.22345,-14.06039,10.98967,59.44038,-3.92259,1.36915,0.31957,51.11623,75.98966,99.49623,107.10099,111.41103,112.48668,98.73913,82.83752,67.37296,99.66104,46.67905,1.15165,60.4369
7/10/2008,215.14648,81.61985,95.67437,12.80802,106.49935,65.82987,35.32984,71.09218,38.51182,41.65877,68.49429,106.66328,107.27348,111.71653,114.95226,115.58632,110.01072,93.26252,90.04722,62.69646,73.35556,68.68876,67.2033,103.25126
7/11/2008,200.27509,113.001,61.37989,24.97727,-1.96552,67.89858,64.64504,35.8219,36.05575,26.65992,51.72453,85.59119,81.18433,87.37375,103.7665,95.00727,98.53611,79.25701,60.52685,58.80024,68.58771,65.03135,98.88519,88.6579
7/12/2008,94.878,114.97548,101.12473,78.06945,67.17239,82.73212,59.52519,74.93583,67.43345,40.88962,59.84901,89.31891,95.57109,108.51731,109.98282,126.78261,133.97986,107.9688,97.90258,74.0586,87.97655,84.62708,179.17801,77.62991
7/13/2008,124.6788,108.97564,97.97296,86.62121,76.49072,59.7695,-8.69482,116.42484,64.47404,50.3608,52.82711,90.04077,94.5487,107.829,120.51885,143.89815,231.5991,287.10035,214.74224,88.25891,109.35473,181.43753,104.86177,90.62432
7/14/2008,72.89117,67.70597,84.41361,69.88866,69.09578,113.92995,113.93557,61.97758,93.99345,61.73129,90.34956,98.37362,97.05584,114.01826,114.87137,115.71047,310.15029,102.86476,105.32341,77.15147,101.73051,81.08259,85.91699,80.81016
7/15/2008,78.42533,76.7264,65.9905,56.70149,66.46253,92.17267,55.3824,85.18252,59.71648,60.05031,77.63464,99.67017,100.1958,111.72174,109.11109,96.4124,153.21234,115.67803,118.83743,104.95586,101.52778,101.95318,110.33562,100.40673
7/16/2008,97.84534,74.80975,64.97636,58.07996,67.75314,41.08263,28.2797,52.02621,86.50841,67.3746,87.32443,98.39435,101.43755,110.50703,103.29723,107.16975,110.73783,112.73934,111.48202,103.20836,103.37814,97.05618,85.98239,72.33495
7/17/2008,70.38037,1.54795,60.89795,31.67011,60.50553,31.87652,11.01442,47.38445,39.88544,42.42216,69.17234,89.99806,89.03486,102.67549,99.8694,108.5749,103.32721,106.62858,105.3084,83.54061,83.93621,73.18262,70.79028,56.50176
7/18/2008,79.53103,82.07673,18.98958,2.06,65.38411,66.00647,19.1127,56.56913,29.53526,63.07754,87.27097,104.95985,90.42949,101.16049,104.07679,107.57704,107.14444,101.05089,89.23543,69.293,70.83578,80.64872,67.98637,64.07209
7/19/2008,63.20663,75.46979,61.15723,70.59007,75.44966,64.8698,86.577,84.0362,34.12537,42.98304,35.79898,26.76684,57.10044,74.63404,79.78507,88.82564,88.89079,91.82358,82.09969,71.21796,74.22257,55.12853,56.78918,74.41949
7/20/2008,70.07923,76.86907,56.05865,71.83818,69.00234,65.08439,30.49534,76.19514,4.47811,23.98252,33.80364,22.06503,12.4492,41.30968,43.30472,42.17397,45.30254,45.78258,63.81293,58.03365,70.74331,77.83618,72.03798,70.22623
7/21/2008,25.36253,82.27204,51.38039,46.61911,62.89732,24.17189,54.42706,40.75098,34.3579,50.26426,51.01629,80.06199,75.68015,91.55746,90.1093,91.01814,91.30714,87.46741,79.37995,72.51326,87.54702,81.13589,87.19656,82.54675
7/22/2008,75.33808,52.09086,60.15245,48.05769,58.17783,66.23341,47.39053,31.43685,151.04198,69.58797,66.51462,79.78359,71.09901,78.9197,90.02682,147.36931,272.66525,88.69949,75.94403,80.03431,79.30513,65.32444,159.61095,71.61706
7/23/2008,67.90727,68.94927,56.19003,58.46502,40.3437,33.792,14.87423,49.01586,35.02251,41.4736,63.70758,80.20731,80.07696,87.8147,82.3259,88.75793,88.54312,172.27069,84.06614,77.32506,75.2659,62.53083,98.02457,50.83269
7/24/2008,46.61956,66.38675,23.27195,24.32006,54.11628,26.53733,47.78936,71.28034,42.31595,45.45664,75.89011,72.45427,69.04366,75.90505,94.53257,88.80989,95.94738,90.77908,91.51665,86.44507,85.66409,85.18129,85.98855,58.26696
7/25/2008,54.91792,69.5236,52.87074,59.16894,52.42778,28.83337,33.7098,55.80312,52.04384,55.14918,78.41204,81.91066,117.99586,93.91868,111.86945,273.31561,241.91708,106.72224,95.09511,94.54744,85.46337,78.48035,75.45253,70.89488
7/26/2008,80.96387,72.42927,67.66278,65.57123,55.83093,59.71674,31.17499,65.76869,72.03285,122.25919,83.10592,109.28452,276.38592,96.58881,74.06103,76.3846,89.30511,78.37764,72.31213,46.04636,55.94226,73.76331,135.98028,93.05652
7/27/2008,113.77171,105.37535,46.47448,36.92234,50.56886,-9.10234,18.2431,33.07141,50.21771,31.30243,59.46975,71.20373,69.18079,65.28506,66.92208,75.23915,73.72591,72.64162,76.96211,66.27605,95.07995,70.57622,112.70288,70.9148
7/28/2008,33.84892,71.73012,54.65181,57.39772,27.35104,46.8181,26.04083,55.77542,50.19183,33.12173,53.47171,61.5867,65.48126,68.71456,74.46709,99.03363,204.83553,87.09702,72.67727,67.80721,74.94468,68.52378,71.96414,88.69434
7/29/2008,68.45034,58.37194,66.83256,23.66029,56.98111,49.78669,68.7525,64.8891,70.26442,73.6144,60.95654,72.62672,64.76702,69.24722,66.90468,72.7412,77.84321,74.79983,76.081,76.61785,85.48823,118.74186,77.81754,76.78587
7/30/2008,59.41195,60.55823,15.0308,20.22523,31.40728,67.30555,72.0461,31.0155,64.45121,61.56209,155.64299,89.80831,75.77881,81.0571,127.96004,160.16458,396.29685,264.66925,97.43902,87.36272,84.43794,85.22183,182.09512,68.34808
7/31/2008,67.50181,59.37308,28.38631,49.53756,49.80541,57.65313,61.44206,43.36544,71.55152,52.86555,67.58972,76.02062,79.00939,219.55816,85.69953,117.87206,120.98266,73.3573,83.60183,74.01599,75.77129,68.55546,82.24475,56.53255
8/1/2008,61.89009,56.38211,49.47451,56.24198,39.49888,115.00548,66.24208,44.58735,49.88225,30.69025,52.2257,71.89791,64.6715,70.7876,79.15028,109.98502,146.85868,106.71137,81.26498,78.62304,77.43158,72.56017,194.53327,85.93343
8/2/2008,75.21757,62.53319,59.73461,63.13079,67.08127,63.86043,64.56604,73.63473,49.90002,63.62218,52.13812,76.79955,70.74197,76.47404,80.35735,82.77332,81.98391,81.16929,78.86102,64.2943,75.2979,65.59289,64.60942,74.4843
8/3/2008,74.26256,63.2577,67.08014,62.56257,60.7678,63.88399,51.67621,71.47714,42.23542,49.47813,49.50905,62.09886,70.6109,75.00942,81.33071,116.46392,311.52154,92.27967,85.06543,87.55956,85.50217,87.88757,173.54731,81.54333
8/4/2008,64.43907,109.99289,61.02152,61.57445,55.14491,66.05675,40.80488,71.22539,77.19877,73.63693,80.98319,84.86043,84.14037,94.78687,84.22663,89.30771,89.09662,83.46514,82.3661,80.10716,83.97252,82.46388,82.34283,78.03264
8/5/2008,73.23433,73.88631,56.13655,58.33632,60.78247,62.04793,53.25433,44.59982,68.95146,69.2724,78.98315,85.48545,84.53543,87.71463,83.39448,84.03736,83.22254,83.97539,85.46474,83.25399,84.42555,81.29712,86.64582,68.70849
8/6/2008,69.15455,61.96587,57.5299,56.25031,67.04304,73.521,47.49298,27.86941,35.22924,60.04584,70.56053,79.70041,80.64209,81.2363,185.33241,92.6257,93.06738,80.70944,79.35791,76.77559,80.08423,74.32691,68.87492,61.93204
8/7/2008,71.78125,61.91151,56.82604,55.30841,58.8835,62.78455,47.58406,58.78637,64.91622,61.74878,77.28149,80.21271,77.7974,97.47325,223.78282,255.84346,138.55238,138.0706,84.55962,80.17826,86.83221,77.43706,85.8853,69.05685
8/8/2008,75.91717,68.05819,63.3738,63.25805,59.25774,60.57418,67.15405,59.34141,65.20738,57.38867,68.91946,77.48297,75.72447,85.41242,80.78292,79.52152,76.98206,72.26658,66.95548,61.58968,69.61896,58.67281,102.83803,77.97204
8/9/2008,72.8324,68.64484,61.16868,60.93271,52.3191,35.67314,-25.12115,33.21264,20.2387,35.9797,29.79749,41.61521,33.07831,38.38938,54.13498,49.32066,49.64249,56.09971,49.93843,42.59585,45.8748,34.11944,62.9809,46.17364
8/10/2008,183.25557,55.78684,47.55036,32.54054,43.21899,48.41074,17.85533,28.33178,30.74443,40.06621,35.92333,38.59036,42.67826,37.87473,54.86055,56.76314,61.42995,51.56993,48.79144,43.9825,53.87331,55.52018,99.18722,56.15635
8/11/2008,57.31362,47.66685,31.3568,54.79936,39.69664,65.9432,52.34444,42.72615,41.42182,55.09794,67.87311,61.28985,66.18253,71.35208,69.18173,77.92335,78.53353,75.72823,73.96154,72.8228,74.56633,78.98796,95.3011,57.37466
8/12/2008,56.37057,56.74135,50.79277,58.04312,56.75749,42.78136,56.23247,59.85983,38.28338,52.00349,62.7172,72.25357,76.63882,77.52242,81.53925,84.20087,85.37499,81.6015,77.88545,74.35244,77.80202,72.9698,68.65616,56.05776
8/13/2008,64.86124,63.74848,63.72204,61.41992,59.63363,62.14084,62.37849,46.00018,62.93327,39.77337,63.48341,72.59235,72.81198,74.30595,73.55268,101.47024,220.3964,126.46128,200.56304,86.16993,249.62019,90.27311,115.99974,77.49341
8/14/2008,71.67273,61.69113,58.03666,51.00749,58.52122,62.07154,62.34089,50.25844,62.7338,60.93018,72.65345,76.4126,232.57618,235.65927,93.46352,206.38455,165.45661,78.58146,79.57814,75.70857,77.8063,75.71395,78.15642,74.24521
8/15/2008,74.13589,61.64125,63.79752,53.41983,43.7285,49.49122,41.08981,52.22191,65.55932,69.17544,75.65626,75.81228,76.62335,73.59224,76.60457,76.85001,77.66841,76.21911,74.53344,68.45203,70.38106,60.33322,61.22479,63.4972
8/16/2008,74.89845,68.34173,57.05116,52.23748,50.39586,54.42061,34.61322,21.26016,45.99551,39.93594,58.80534,60.42286,64.85401,66.71752,70.4191,71.63069,72.43648,71.28923,66.68249,63.49558,71.15419,65.87894,109.55349,68.76499
8/17/2008,180.00776,80.29744,77.26904,74.98822,66.42454,57.79624,54.79198,30.93315,51.57177,59.60668,73.2002,170.00364,97.08273,87.48931,77.1149,83.59314,152.9866,271.98154,72.6954,79.73352,90.81396,75.56223,76.65996,59.67774
8/18/2008,67.31852,62.69836,59.03361,56.26675,55.21702,58.60576,68.82641,64.55141,56.66304,59.49355,65.55538,69.65951,68.23817,69.92416,70.75014,71.511,71.80319,71.52944,69.6371,65.7035,71.41086,65.96586,59.19932,54.48946
8/19/2008,56.47343,43.08557,39.01701,34.56827,51.56209,47.15365,66.52427,55.39487,51.47922,44.8641,50.60923,55.3914,47.23225,57.02137,56.77166,57.86058,75.06115,58.92823,56.74402,58.57078,68.34127,56.52068,57.48407,46.63916
8/20/2008,47.76381,45.4365,-18.42112,-15.62852,62.10431,55.3967,59.3905,35.91705,44.42716,51.3396,61.6701,56.34979,60.06519,68.57113,72.8672,71.93485,72.58011,71.35315,70.35222,61.14941,71.88555,65.61548,67.3838,65.23696
8/21/2008,59.14471,56.33781,24.62217,17.97599,49.93524,53.17369,58.461,53.56833,50.24085,54.18508,63.30161,72.21533,73.13371,75.43398,77.52804,81.53047,114.02636,79.34106,75.53327,69.02053,76.91036,66.79934,66.8975,62.71256
8/22/2008,57.39527,59.38112,40.31424,53.54604,49.6958,57.78808,54.70296,56.49703,57.98698,56.81182,69.65448,73.03766,69.06361,71.24216,74.24084,90.67144,118.57957,95.77801,103.05378,72.27362,77.5208,66.89262,63.66865,57.73754
8/23/2008,59.01354,50.08761,33.58175,49.36238,47.35279,65.32726,43.142,53.92828,50.04836,32.91719,44.52188,51.35713,60.02461,63.14011,72.61692,87.63435,318.03996,290.34542,203.17225,104.36778,86.02708,67.69485,99.28449,69.50988
8/24/2008,55.6027,34.3876,24.98196,23.87295,20.55703,53.54893,26.13774,13.4175,32.3936,30.44209,47.19283,62.64477,74.42656,78.17263,283.11632,338.26428,391.07218,326.49001,277.58458,160.81578,203.53103,68.49142,72.42765,67.11454
8/25/2008,62.82116,57.61492,39.54691,44.54517,47.44238,58.67503,52.26538,52.19294,56.7083,71.82794,73.72601,75.08519,221.19836,72.60772,73.20505,78.86181,83.97518,76.68194,78.76909,70.14598,77.60025,69.99445,67.38356,58.69542
8/26/2008,60.5249,51.53937,31.77392,38.53312,49.84121,59.4152,60.53483,38.89311,44.02931,54.8843,64.12507,66.35544,68.07308,64.69424,68.21989,67.31045,70.80593,71.78292,74.58311,68.78774,73.80822,58.50426,52.04981,50.02497
8/27/2008,51.11991,38.07815,-4.89392,7.06203,39.69994,36.04231,45.46829,45.10038,32.96022,43.94246,44.17462,55.97772,45.04046,146.92114,257.05689,280.09486,188.5404,197.40804,218.78867,85.59292,168.02686,74.50781,62.24638,54.65362
8/28/2008,61.48195,52.30398,2.19561,15.10165,1.55993,23.29849,45.31838,32.65851,41.59145,58.19122,62.50688,74.63469,81.51566,85.43465,208.0701,311.53173,285.05796,181.1605,84.76529,78.88812,84.63597,74.02011,59.20607,65.15731
8/29/2008,66.4118,57.87507,23.18404,2.70227,46.26153,46.29944,40.84073,37.50229,51.2117,64.51247,75.35097,118.24797,250.03693,210.5731,386.51204,214.83749,355.57068,198.98023,85.36145,77.76411,82.74478,76.69885,110.73742,72.14181
8/30/2008,73.20972,69.50819,67.884,51.61153,49.58688,41.8849,32.77462,43.34542,38.29799,49.39209,55.16141,70.63656,72.44035,73.0043,85.57933,257.77764,235.42621,177.0746,86.0356,83.18539,73.56458,55.96182,72.17295,56.55317
